inventory_id,date,product_id,beginning_stock,received,sold,warehouse_location,ending_stock
17031,2025-06-05 00:00:00-07:00,4953,69,1,0,west,70
17032,2025-05-14 00:00:00-07:00,2333,24,1,10,east,15
17033,2025-06-03 00:00:00-07:00,2853,5,1,2,north,4
17034,2025-05-10 00:00:00-07:00,9305,0,3,10,south,0
17035,2025-07-06 00:00:00-07:00,8913,21,16,10,west,27
17036,2025-05-24 00:00:00-07:00,1232,53,19,10,east,62
17037,2025-06-11 00:00:00-07:00,9812,22,9,13,west,18
17038,2025-06-23 00:00:00-07:00,4035,82,5,13,west,74
17039,2025-06-24 00:00:00-07:00,9571,10,13,7,west,16
17040,2025-06-17 00:00:00-07:00,5355,91,13,1,west,103
17041,2025-05-08 00:00:00-07:00,7678,60,16,12,south,64
17042,2025-06-22 00:00:00-07:00,5770,53,11,6,west,58
17043,2025-07-06 00:00:00-07:00,7640,52,0,14,east,38
17044,2025-07-03 00:00:00-07:00,6046,85,0,13,south,72
17045,2025-06-03 00:00:00-07:00,4742,31,9,6,north,34
17046,2025-05-13 00:00:00-07:00,8629,39,1,7,south,33
17047,2025-05-31 00:00:00-07:00,2020,85,19,2,south,102
17048,2025-06-10 00:00:00-07:00,1363,79,12,12,south,79
17049,2025-06-13 00:00:00-07:00,2685,77,18,4,south,91
17050,2025-06-17 00:00:00-07:00,8604,74,7,13,south,68
17051,2025-07-04 00:00:00-07:00,2157,11,5,9,north,7
17052,2025-05-18 00:00:00-07:00,1985,53,12,5,west,60
17053,2025-07-06 00:00:00-07:00,2240,93,8,4,south,97
17054,2025-05-23 00:00:00-07:00,806,99,5,5,north,99
17055,2025-05-10 00:00:00-07:00,1933,45,0,9,north,36
17056,2025-06-19 00:00:00-07:00,6107,7,16,1,west,22
17057,2025-06-01 00:00:00-07:00,1149,15,12,7,south,20
17058,2025-05-27 00:00:00-07:00,9516,8,9,0,west,17
17059,2025-06-20 00:00:00-07:00,5818,15,17,14,east,18
17060,2025-06-28 00:00:00-07:00,7832,44,8,12,west,40
17061,2025-05-21 00:00:00-07:00,2330,58,7,1,south,64
17062,2025-07-03 00:00:00-07:00,2166,40,0,10,south,30
17063,2025-06-17 00:00:00-07:00,4205,17,17,13,east,21
17064,2025-06-21 00:00:00-07:00,9895,50,15,6,south,59
17065,2025-06-08 00:00:00-07:00,5560,22,6,2,east,26
17066,2025-07-05 00:00:00-07:00,8210,14,8,11,north,11
17067,2025-05-23 00:00:00-07:00,3592,5,9,9,west,5
17068,2025-06-13 00:00:00-07:00,9596,81,8,3,south,86
17069,2025-05-13 00:00:00-07:00,53,68,18,2,west,84
17070,2025-06-27 00:00:00-07:00,455,65,3,9,west,59
17071,2025-05-26 00:00:00-07:00,3970,32,2,2,south,32
17072,2025-06-02 00:00:00-07:00,5774,74,16,5,north,85
17073,2025-05-31 00:00:00-07:00,1007,2,13,1,west,14
17074,2025-07-01 00:00:00-07:00,7959,89,7,11,east,85
17075,2025-05-16 00:00:00-07:00,8583,33,14,12,,35
17076,2025-05-24 00:00:00-07:00,8342,74,7,0,west,81
17077,2025-05-28 00:00:00-07:00,8201,5,8,8,north,5
17078,2025-05-16 00:00:00-07:00,1148,17,9,14,north,12
17079,2025-06-11 00:00:00-07:00,983,59,18,12,west,65
17080,2025-06-24 00:00:00-07:00,4119,40,14,7,south,47
17081,2025-06-30 00:00:00-07:00,1104,6,8,4,west,10
17082,2025-06-19 00:00:00-07:00,4350,5,15,11,west,9
17083,2025-06-22 00:00:00-07:00,2589,95,19,3,west,111
17084,2025-05-24 00:00:00-07:00,8733,10,2,3,west,9
17085,2025-05-26 00:00:00-07:00,3972,73,10,10,north,73
17086,2025-05-11 00:00:00-07:00,3183,12,2,7,north,7
17087,2025-06-29 00:00:00-07:00,1331,42,18,3,west,57
17088,2025-07-01 00:00:00-07:00,1148,95,11,5,west,101
17089,2025-05-27 00:00:00-07:00,5129,76,3,13,north,66
17090,2025-06-29 00:00:00-07:00,6568,95,14,2,east,107
17091,2025-06-14 00:00:00-07:00,4241,49,16,4,south,61
17092,2025-06-26 00:00:00-07:00,2112,48,13,10,south,51
17093,2025-05-20 00:00:00-07:00,3191,33,19,4,south,48
17094,2025-05-20 00:00:00-07:00,9533,19,15,10,west,24
17095,2025-06-15 00:00:00-07:00,5930,85,1,11,south,75
17096,2025-06-18 00:00:00-07:00,977,55,17,12,south,60
17097,2025-06-20 00:00:00-07:00,2413,81,14,12,north,83
17098,2025-05-31 00:00:00-07:00,7160,2,4,8,south,0
17099,2025-06-21 00:00:00-07:00,1368,57,7,11,south,53
17100,2025-05-18 00:00:00-07:00,7035,25,19,8,west,36
17101,2025-05-30 00:00:00-07:00,9833,45,19,6,south,58
17102,2025-06-17 00:00:00-07:00,5226,53,3,0,south,56
17103,2025-05-25 00:00:00-07:00,3485,10,9,6,south,13
17104,2025-06-01 00:00:00-07:00,7982,4,2,12,south,0
17105,2025-06-06 00:00:00-07:00,6856,91,15,14,south,92
17106,2025-05-16 00:00:00-07:00,8260,99,15,2,west,112
17107,2025-06-01 00:00:00-07:00,9256,58,4,7,south,55
17108,2025-07-06 00:00:00-07:00,8296,77,14,11,west,80
17109,2025-05-08 00:00:00-07:00,8408,43,1,1,south,43
17110,2025-05-14 00:00:00-07:00,3850,31,19,8,north,42
17111,2025-06-01 00:00:00-07:00,2498,40,1,7,west,34
17112,2025-05-11 00:00:00-07:00,5077,7,14,14,east,7
17113,2025-05-31 00:00:00-07:00,7371,9,11,4,north,16
17114,2025-05-12 00:00:00-07:00,1180,26,14,4,north,36
17115,2025-06-24 00:00:00-07:00,9783,67,16,5,north,78
17116,2025-05-11 00:00:00-07:00,8055,80,11,14,west,77
17117,2025-06-30 00:00:00-07:00,3840,24,18,0,east,42
17118,2025-05-08 00:00:00-07:00,282,67,6,11,east,62
17119,2025-05-11 00:00:00-07:00,6712,50,10,1,north,59
17120,2025-06-03 00:00:00-07:00,2868,98,11,9,north,100
17121,2025-05-28 00:00:00-07:00,5321,10,17,1,east,26
17122,2025-06-11 00:00:00-07:00,6051,94,5,10,west,89
17123,2025-06-05 00:00:00-07:00,5214,89,1,12,west,78
17124,2025-06-14 00:00:00-07:00,5789,65,8,10,north,63
17125,2025-05-27 00:00:00-07:00,9668,79,5,1,south,83
17126,2025-06-01 00:00:00-07:00,9430,70,9,13,south,66
17127,2025-05-27 00:00:00-07:00,5255,19,10,5,west,24
17128,2025-06-26 00:00:00-07:00,7424,97,6,7,north,96
17129,2025-05-19 00:00:00-07:00,1860,30,1,13,east,18
17130,2025-05-26 00:00:00-07:00,3247,48,3,1,east,50
17131,2025-06-03 00:00:00-07:00,1689,35,16,4,north,47
17132,2025-05-13 00:00:00-07:00,3170,11,18,11,south,18
17133,2025-07-03 00:00:00-07:00,1166,8,9,3,east,14
17134,2025-06-18 00:00:00-07:00,1948,58,10,4,east,64
17135,2025-06-28 00:00:00-07:00,9609,70,16,2,west,84
17136,2025-07-03 00:00:00-07:00,3109,19,13,5,,27
17137,2025-06-23 00:00:00-07:00,5017,89,2,14,east,77
17138,2025-06-16 00:00:00-07:00,1111,38,13,11,north,40
17139,2025-06-20 00:00:00-07:00,9564,20,15,12,west,23
17140,2025-06-16 00:00:00-07:00,3950,20,4,13,north,11
17141,2025-07-04 00:00:00-07:00,7175,42,2,5,north,39
17142,2025-06-28 00:00:00-07:00,296,7,19,0,south,26
17143,2025-05-30 00:00:00-07:00,4413,32,15,0,south,47
17144,2025-06-29 00:00:00-07:00,9099,51,5,2,east,54
17145,2025-06-08 00:00:00-07:00,4701,8,8,1,west,15
17146,2025-05-08 00:00:00-07:00,1636,12,5,9,west,8
17147,2025-06-12 00:00:00-07:00,4927,23,1,3,east,21
17148,2025-06-24 00:00:00-07:00,5351,24,16,11,east,29
17149,2025-05-24 00:00:00-07:00,3236,76,16,11,north,81
17150,2025-05-28 00:00:00-07:00,3531,84,6,1,north,89
17151,2025-07-01 00:00:00-07:00,9658,67,4,5,south,66
17152,2025-05-28 00:00:00-07:00,2116,3,5,4,south,4
17153,2025-06-11 00:00:00-07:00,1838,1,4,7,north,0
17154,2025-05-27 00:00:00-07:00,1370,92,8,8,west,92
17155,2025-06-10 00:00:00-07:00,7062,43,3,7,east,39
17156,2025-05-18 00:00:00-07:00,5599,53,16,5,east,64
17157,2025-05-30 00:00:00-07:00,9528,9,6,11,south,4
17158,2025-07-03 00:00:00-07:00,7818,12,5,12,east,5
17159,2025-05-25 00:00:00-07:00,1848,69,8,3,east,74
17160,2025-05-22 00:00:00-07:00,125,13,11,6,south,18
17161,2025-05-27 00:00:00-07:00,746,82,15,14,east,83
17162,2025-07-06 00:00:00-07:00,6749,29,15,4,south,40
17163,2025-06-29 00:00:00-07:00,6253,12,17,13,east,16
17164,2025-06-06 00:00:00-07:00,2734,30,17,13,north,34
17165,2025-06-08 00:00:00-07:00,5211,91,19,13,west,97
17166,2025-05-08 00:00:00-07:00,7025,14,6,8,west,12
17167,2025-05-19 00:00:00-07:00,5995,87,1,11,,77
17168,2025-06-21 00:00:00-07:00,7173,84,18,4,north,98
17169,2025-06-03 00:00:00-07:00,7551,35,2,13,west,24
17170,2025-05-29 00:00:00-07:00,7217,73,6,6,north,73
17171,2025-05-17 00:00:00-07:00,5877,10,1,3,north,8
17172,2025-06-02 00:00:00-07:00,8439,20,13,10,west,23
17173,2025-05-11 00:00:00-07:00,5988,99,18,0,west,117
17174,2025-05-08 00:00:00-07:00,2935,22,10,1,east,31
17175,2025-05-09 00:00:00-07:00,4557,7,5,9,west,3
17176,2025-05-29 00:00:00-07:00,6766,83,2,10,east,75
17177,2025-06-09 00:00:00-07:00,2351,14,3,5,west,12
17178,2025-06-20 00:00:00-07:00,8185,12,0,14,east,0
17179,2025-06-21 00:00:00-07:00,5161,44,6,12,east,38
17180,2025-06-20 00:00:00-07:00,8468,82,1,10,west,73
17181,2025-05-11 00:00:00-07:00,9319,72,8,11,north,69
17182,2025-06-28 00:00:00-07:00,7318,19,13,13,east,19
17183,2025-05-26 00:00:00-07:00,5386,87,1,12,south,76
17184,2025-06-22 00:00:00-07:00,8517,75,12,3,north,84
17185,2025-05-26 00:00:00-07:00,8415,28,7,5,east,30
17186,2025-05-17 00:00:00-07:00,9462,1,17,11,north,7
17187,2025-06-30 00:00:00-07:00,8876,43,1,12,north,32
17188,2025-05-18 00:00:00-07:00,5525,88,2,14,east,76
17189,2025-06-13 00:00:00-07:00,3651,4,6,7,west,3
17190,2025-06-06 00:00:00-07:00,95,26,11,14,west,23
17191,2025-05-22 00:00:00-07:00,1278,90,13,9,east,94
17192,2025-05-24 00:00:00-07:00,7119,71,4,9,west,66
17193,2025-05-22 00:00:00-07:00,4149,60,1,5,east,56
17194,2025-07-04 00:00:00-07:00,4510,90,12,5,west,97
17195,2025-06-02 00:00:00-07:00,9384,1,18,4,north,15
17196,2025-05-08 00:00:00-07:00,8069,98,9,5,south,102
17197,2025-06-22 00:00:00-07:00,2346,97,19,11,west,105
17198,2025-05-18 00:00:00-07:00,1563,21,7,3,west,25
17199,2025-05-13 00:00:00-07:00,4378,62,19,12,east,69
17200,2025-06-10 00:00:00-07:00,7187,60,7,4,east,63
17201,2025-06-11 00:00:00-07:00,9732,13,7,3,west,17
17202,2025-06-13 00:00:00-07:00,7166,16,18,14,west,20
17203,2025-06-25 00:00:00-07:00,420,18,15,6,west,27
17204,2025-06-15 00:00:00-07:00,3259,11,2,10,east,3
17205,2025-05-21 00:00:00-07:00,4636,86,4,9,east,81
17206,2025-06-03 00:00:00-07:00,9907,87,18,3,east,102
17207,2025-06-18 00:00:00-07:00,2522,67,0,5,west,62
17208,2025-05-23 00:00:00-07:00,9471,90,15,0,east,105
17209,2025-05-08 00:00:00-07:00,6451,90,4,5,East,89
17210,2025-06-23 00:00:00-07:00,5094,37,15,1,west,51
17211,2025-06-09 00:00:00-07:00,5580,13,3,6,north,10
17212,2025-06-01 00:00:00-07:00,906,14,1,5,south,10
17213,2025-06-18 00:00:00-07:00,1158,15,12,10,south,17
17214,2025-05-24 00:00:00-07:00,3286,34,12,1,north,45
17215,2025-05-22 00:00:00-07:00,5055,45,16,1,east,60
17216,2025-05-16 00:00:00-07:00,5845,45,2,7,south,40
17217,2025-06-18 00:00:00-07:00,7375,25,2,4,south,23
17218,2025-05-27 00:00:00-07:00,3622,8,0,1,east,7
17219,2025-05-23 00:00:00-07:00,6711,19,12,0,north,31
17220,2025-07-04 00:00:00-07:00,3440,45,19,12,east,52
17221,2025-05-10 00:00:00-07:00,392,38,3,12,west,29
17222,2025-05-10 00:00:00-07:00,7769,48,16,1,east,63
17223,2025-06-10 00:00:00-07:00,1686,79,12,4,south,87
17224,2025-05-14 00:00:00-07:00,379,54,18,14,west,58
17225,2025-05-18 00:00:00-07:00,6252,68,6,4,north,70
17226,2025-07-02 00:00:00-07:00,4710,34,18,8,south,44
17227,2025-05-18 00:00:00-07:00,5338,39,14,12,east,41
17228,2025-06-19 00:00:00-07:00,5328,17,7,11,east,13
17229,2025-05-30 00:00:00-07:00,2505,51,6,12,south,45
17230,2025-06-07 00:00:00-07:00,6893,36,1,10,east,27
17231,2025-05-27 00:00:00-07:00,9233,17,18,7,west,28
17232,2025-06-29 00:00:00-07:00,5438,14,12,2,north,24
17233,2025-05-29 00:00:00-07:00,4181,0,7,0,north,7
17234,2025-05-15 00:00:00-07:00,8749,12,0,2,west,10
17235,2025-07-05 00:00:00-07:00,8872,11,11,14,south,8
17236,2025-06-26 00:00:00-07:00,8809,70,8,0,south,78
17237,2025-06-22 00:00:00-07:00,9229,6,8,12,east,2
17238,2025-05-16 00:00:00-07:00,8425,64,15,9,east,70
17239,2025-06-16 00:00:00-07:00,600,29,8,0,south,37
17240,2025-06-09 00:00:00-07:00,8581,27,15,2,west,40
17241,2025-06-14 00:00:00-07:00,1297,69,17,14,north,72
17242,2025-05-23 00:00:00-07:00,3105,62,17,4,east,75
17243,2025-06-25 00:00:00-07:00,7821,68,4,5,east,67
17244,2025-06-19 00:00:00-07:00,8863,31,2,13,east,20
17245,2025-07-05 00:00:00-07:00,7721,71,10,7,west,74
17246,2025-06-16 00:00:00-07:00,4381,95,6,10,,91
17247,2025-05-23 00:00:00-07:00,4532,36,16,13,south,39
17248,2025-06-08 00:00:00-07:00,7194,47,3,5,south,45
17249,2025-05-12 00:00:00-07:00,9937,85,5,2,east,88
17250,2025-06-09 00:00:00-07:00,8972,36,0,10,east,26
17251,2025-05-28 00:00:00-07:00,3783,53,7,14,west,46
17252,2025-06-29 00:00:00-07:00,2270,83,8,0,west,91
17253,2025-05-29 00:00:00-07:00,955,58,10,10,south,58
17254,2025-06-05 00:00:00-07:00,3136,71,5,0,south,76
17255,2025-05-30 00:00:00-07:00,6616,9,7,11,east,5
17256,2025-06-10 00:00:00-07:00,4414,58,16,1,north,73
17257,2025-06-26 00:00:00-07:00,6407,91,10,1,north,100
17258,2025-06-17 00:00:00-07:00,9865,28,0,12,south,16
17259,2025-07-06 00:00:00-07:00,7020,15,11,3,west,23
17260,2025-05-28 00:00:00-07:00,212,84,1,8,east,77
17261,2025-05-31 00:00:00-07:00,442,35,4,14,east,25
17262,2025-05-22 00:00:00-07:00,484,89,2,3,south,88
17263,2025-05-11 00:00:00-07:00,3341,57,16,1,west,72
17264,2025-05-28 00:00:00-07:00,840,69,1,7,south,63
17265,2025-06-18 00:00:00-07:00,2978,33,3,3,north,33
17266,2025-05-15 00:00:00-07:00,8410,48,11,5,east,54
17267,2025-06-07 00:00:00-07:00,2670,96,11,8,west,99
17268,2025-05-19 00:00:00-07:00,9564,50,11,14,north,47
17269,2025-06-03 00:00:00-07:00,8392,54,18,2,west,70
17270,2025-06-30 00:00:00-07:00,5761,11,3,11,south,3
17271,2025-06-07 00:00:00-07:00,6042,50,14,0,east,64
17272,2025-07-03 00:00:00-07:00,1302,14,15,14,south,15
17273,2025-07-03 00:00:00-07:00,2782,33,8,2,south,39
17274,2025-05-28 00:00:00-07:00,3138,49,0,2,east,47
17275,2025-05-23 00:00:00-07:00,2931,42,13,10,north,45
17276,2025-06-27 00:00:00-07:00,8440,58,3,12,east,49
17277,2025-05-22 00:00:00-07:00,1803,49,6,9,South,46
17278,2025-06-15 00:00:00-07:00,7527,31,12,11,south,32
17279,2025-06-01 00:00:00-07:00,503,22,6,8,east,20
17280,2025-07-03 00:00:00-07:00,4192,26,5,14,west,17
17281,2025-06-11 00:00:00-07:00,5945,25,4,4,south,25
17282,2025-06-08 00:00:00-07:00,5766,59,13,13,,59
17283,2025-05-28 00:00:00-07:00,2308,49,3,0,east,52
17284,2025-05-09 00:00:00-07:00,9216,40,2,1,west,41
17285,2025-06-27 00:00:00-07:00,6152,60,10,3,west,67
17286,2025-05-16 00:00:00-07:00,4716,17,10,7,north,20
17287,2025-05-15 00:00:00-07:00,9732,73,8,8,west,73
17288,2025-06-03 00:00:00-07:00,8396,88,14,7,east,95
17289,2025-05-25 00:00:00-07:00,1615,16,13,7,north,22
17290,2025-06-16 00:00:00-07:00,5313,48,18,9,south,57
17291,2025-06-29 00:00:00-07:00,684,96,6,11,east,91
17292,2025-05-21 00:00:00-07:00,8937,92,14,8,west,98
17293,2025-05-23 00:00:00-07:00,7403,84,4,0,north,88
17294,2025-06-28 00:00:00-07:00,4668,8,15,4,south,19
17295,2025-06-09 00:00:00-07:00,7027,47,6,8,south,45
17296,2025-06-22 00:00:00-07:00,4950,35,0,2,south,33
17297,2025-05-20 00:00:00-07:00,4617,69,18,9,east,78
17298,2025-06-14 00:00:00-07:00,6890,17,11,1,east,27
17299,2025-06-08 00:00:00-07:00,997,51,16,9,west,58
17300,2025-06-13 00:00:00-07:00,3498,24,0,1,south,23
17301,2025-06-24 00:00:00-07:00,5296,25,0,2,north,23
17302,2025-05-29 00:00:00-07:00,8904,55,3,7,north,51
17303,2025-06-16 00:00:00-07:00,3316,18,5,7,west,16
17304,2025-06-07 00:00:00-07:00,6955,78,12,10,west,80
17305,2025-05-21 00:00:00-07:00,1213,21,2,1,north,22
17306,2025-06-16 00:00:00-07:00,1757,70,3,4,west,69
17307,2025-05-13 00:00:00-07:00,8966,99,7,3,south,103
17308,2025-05-19 00:00:00-07:00,3204,37,16,11,north,42
17309,2025-06-05 00:00:00-07:00,5437,99,4,9,east,94
17310,2025-06-06 00:00:00-07:00,7375,25,4,6,east,23
17311,2025-07-01 00:00:00-07:00,4123,74,18,0,west,92
17312,2025-06-19 00:00:00-07:00,4824,31,11,3,south,39
17313,2025-05-09 00:00:00-07:00,1145,8,1,4,north,5
17314,2025-06-13 00:00:00-07:00,5831,29,8,14,south,23
17315,2025-07-05 00:00:00-07:00,6339,8,2,12,north,0
17316,2025-05-11 00:00:00-07:00,6477,81,5,4,north,82
17317,2025-05-09 00:00:00-07:00,9932,0,13,3,east,10
17318,2025-07-06 00:00:00-07:00,6179,97,18,6,west,109
17319,2025-05-21 00:00:00-07:00,771,40,19,0,east,59
17320,2025-05-17 00:00:00-07:00,8400,84,11,9,west,86
17321,2025-05-26 00:00:00-07:00,3591,42,9,14,north,37
17322,2025-07-02 00:00:00-07:00,6527,80,15,10,south,85
17323,2025-05-29 00:00:00-07:00,5417,77,13,6,east,84
17324,2025-05-23 00:00:00-07:00,2951,45,14,10,south,49
17325,2025-06-02 00:00:00-07:00,9496,73,5,5,south,73
17326,2025-06-03 00:00:00-07:00,4370,62,19,9,north,72
17327,2025-05-18 00:00:00-07:00,2105,25,9,4,west,30
17328,2025-05-27 00:00:00-07:00,7002,16,0,7,north,9
17329,2025-06-12 00:00:00-07:00,9129,488,18,13,east,66
17330,2025-05-08 00:00:00-07:00,8439,72,10,12,south,70
17331,2025-06-06 00:00:00-07:00,6017,31,6,12,south,25
17332,2025-05-12 00:00:00-07:00,2963,58,10,9,west,59
17333,2025-06-11 00:00:00-07:00,105,78,13,0,east,91
17334,2025-06-14 00:00:00-07:00,7312,18,9,14,west,13
17335,2025-06-14 00:00:00-07:00,967,81,6,1,south,86
17336,2025-05-09 00:00:00-07:00,8204,70,3,13,east,60
17337,2025-07-04 00:00:00-07:00,2761,32,15,9,south,38
17338,2025-05-20 00:00:00-07:00,3103,22,0,4,south,18
17339,2025-05-24 00:00:00-07:00,2562,71,3,0,east,74
17340,2025-05-17 00:00:00-07:00,2407,92,7,3,west,96
17341,2025-05-08 00:00:00-07:00,9881,3,17,5,west,15
17342,2025-05-15 00:00:00-07:00,2284,63,17,13,south,67
17343,2025-06-28 00:00:00-07:00,6813,30,9,9,north,30
17344,2025-05-30 00:00:00-07:00,2249,50,9,10,west,49
17345,2025-05-23 00:00:00-07:00,5408,58,2,9,east,51
17346,2025-06-12 00:00:00-07:00,2028,76,9,5,west,80
17347,2025-06-10 00:00:00-07:00,5699,26,0,1,west,25
17348,2025-06-29 00:00:00-07:00,7656,25,13,1,west,37
17349,2025-06-30 00:00:00-07:00,1419,7,18,1,east,24
17350,2025-06-07 00:00:00-07:00,1625,39,1,14,south,26
17351,2025-06-04 00:00:00-07:00,167,94,16,1,south,109
17352,2025-06-15 00:00:00-07:00,4588,18,12,2,east,28
17353,2025-05-22 00:00:00-07:00,4638,38,14,3,west,49
17354,2025-05-21 00:00:00-07:00,6810,77,1,11,south,67
17355,2025-06-04 00:00:00-07:00,3295,27,16,10,west,33
17356,2025-05-13 00:00:00-07:00,6741,78,14,6,north,86
17357,2025-05-26 00:00:00-07:00,1104,64,1,11,north,54
17358,2025-06-13 00:00:00-07:00,6793,52,0,1,north,51
17359,2025-07-02 00:00:00-07:00,7488,15,16,0,south,31
17360,2025-07-06 00:00:00-07:00,7573,78,1,12,south,67
17361,2025-05-16 00:00:00-07:00,2261,8,3,12,west,0
17362,2025-05-31 00:00:00-07:00,804,57,10,13,east,54
17363,2025-05-12 00:00:00-07:00,3597,49,10,5,west,54
17364,2025-05-23 00:00:00-07:00,2479,62,10,8,west,64
17365,2025-05-31 00:00:00-07:00,8806,44,17,4,north,57
17366,2025-06-30 00:00:00-07:00,1343,90,0,1,south,89
17367,2025-05-15 00:00:00-07:00,5785,58,8,11,north,55
17368,2025-07-05 00:00:00-07:00,6579,87,18,3,south,102
17369,2025-06-12 00:00:00-07:00,1651,83,7,6,west,84
17370,2025-05-11 00:00:00-07:00,4048,98,1,14,west,85
17371,2025-06-04 00:00:00-07:00,6229,21,18,9,north,30
17372,2025-05-14 00:00:00-07:00,7962,18,16,7,east,27
17373,2025-06-20 00:00:00-07:00,6559,13,15,7,south,21
17374,2025-06-15 00:00:00-07:00,3315,33,0,1,north,32
17375,2025-05-12 00:00:00-07:00,1645,91,17,0,west,108
17376,2025-06-09 00:00:00-07:00,6762,37,11,6,north,42
17377,2025-06-06 00:00:00-07:00,2523,68,15,4,south,79
17378,2025-07-01 00:00:00-07:00,1911,28,9,6,north,31
17379,2025-06-19 00:00:00-07:00,1198,22,19,6,south,35
17380,2025-05-13 00:00:00-07:00,5415,46,1,12,south,35
17381,2025-05-13 00:00:00-07:00,5988,86,18,13,north,91
17382,2025-05-15 00:00:00-07:00,2590,77,10,0,west,87
17383,2025-07-06 00:00:00-07:00,10,91,14,2,north,103
17384,2025-06-02 00:00:00-07:00,8210,62,13,7,south,68
17385,2025-05-24 00:00:00-07:00,626,35,12,6,west,41
17386,2025-05-19 00:00:00-07:00,3335,77,5,6,south,76
17387,2025-06-01 00:00:00-07:00,3283,26,5,0,east,31
17388,2025-05-12 00:00:00-07:00,2287,72,10,2,north,80
17389,2025-06-11 00:00:00-07:00,5392,94,3,11,south,86
17390,2025-05-17 00:00:00-07:00,2306,39,13,10,east,42
17391,2025-07-04 00:00:00-07:00,1555,77,9,3,west,83
17392,2025-07-02 00:00:00-07:00,3771,1,7,7,south,1
17393,2025-05-24 00:00:00-07:00,4921,14,6,4,north,16
17394,2025-07-02 00:00:00-07:00,5721,85,9,0,east,94
17395,2025-05-30 00:00:00-07:00,4470,6,16,11,west,11
17396,2025-05-26 00:00:00-07:00,6274,51,0,14,,37
17397,2025-06-04 00:00:00-07:00,5053,7,14,14,south,7
17398,2025-06-30 00:00:00-07:00,10000,79,11,0,north,90
17399,2025-06-03 00:00:00-07:00,3067,459,2,11,south,42
17400,2025-06-11 00:00:00-07:00,2717,81,16,11,south,86
17401,2025-05-10 00:00:00-07:00,1503,36,17,8,south,45
17402,2025-07-06 00:00:00-07:00,9458,63,12,5,east,70
17403,2025-06-17 00:00:00-07:00,7270,44,3,11,east,36
17404,2025-06-14 00:00:00-07:00,9956,48,9,7,north,50
17405,2025-07-02 00:00:00-07:00,7254,85,6,5,South,86
17406,2025-06-15 00:00:00-07:00,7015,25,13,13,north,25
17407,2025-05-19 00:00:00-07:00,6310,45,12,12,west,45
17408,2025-05-23 00:00:00-07:00,7525,10,1,6,east,5
17409,2025-06-29 00:00:00-07:00,2802,20,5,9,south,16
17410,2025-06-23 00:00:00-07:00,1510,98,6,7,east,97
17411,2025-06-02 00:00:00-07:00,2671,28,19,14,north,33
17412,2025-05-26 00:00:00-07:00,5083,2,10,4,west,8
17413,2025-05-27 00:00:00-07:00,8495,25,16,0,east,41
17414,2025-06-12 00:00:00-07:00,1033,33,16,11,north,38
17415,2025-06-15 00:00:00-07:00,6159,83,8,14,north,77
17416,2025-06-17 00:00:00-07:00,2801,52,10,14,east,48
17417,2025-06-16 00:00:00-07:00,8798,57,15,11,west,61
17418,2025-05-21 00:00:00-07:00,2012,3,4,12,west,0
17419,2025-07-02 00:00:00-07:00,9235,21,17,1,north,37
17420,2025-05-18 00:00:00-07:00,4261,56,2,4,south,54
17421,2025-06-29 00:00:00-07:00,8148,43,6,6,east,43
17422,2025-05-10 00:00:00-07:00,7547,41,8,6,east,43
17423,2025-05-08 00:00:00-07:00,8322,85,16,1,east,100
17424,2025-05-11 00:00:00-07:00,7764,36,12,6,east,42
17425,2025-06-02 00:00:00-07:00,8354,66,10,10,north,66
17426,2025-06-17 00:00:00-07:00,2013,52,1,2,south,51
17427,2025-07-03 00:00:00-07:00,3295,90,11,12,east,89
17428,2025-05-18 00:00:00-07:00,4733,21,16,0,east,37
17429,2025-06-01 00:00:00-07:00,2611,23,2,9,north,16
17430,2025-05-29 00:00:00-07:00,5080,35,7,10,north,32
17431,2025-06-29 00:00:00-07:00,1264,73,7,6,south,74
17432,2025-06-28 00:00:00-07:00,9556,32,18,14,east,36
17433,2025-05-08 00:00:00-07:00,3538,24,15,1,south,38
17434,2025-07-06 00:00:00-07:00,7538,24,3,5,east,22
17435,2025-06-28 00:00:00-07:00,5859,43,11,12,east,42
17436,2025-05-28 00:00:00-07:00,7401,68,19,10,north,77
17437,2025-06-06 00:00:00-07:00,5974,42,12,2,west,52
17438,2025-06-06 00:00:00-07:00,3681,16,0,11,east,5
17439,2025-06-26 00:00:00-07:00,7144,4,2,12,east,0
17440,2025-05-11 00:00:00-07:00,8687,63,8,4,east,13
17441,2025-05-14 00:00:00-07:00,9066,14,17,0,west,31
17442,2025-06-09 00:00:00-07:00,2243,26,17,6,north,37
17443,2025-05-12 00:00:00-07:00,3073,52,1,10,south,43
17444,2025-06-10 00:00:00-07:00,6457,90,1,2,south,89
17445,2025-06-13 00:00:00-07:00,3007,98,2,7,south,93
17446,2025-06-16 00:00:00-07:00,3993,79,19,5,east,93
17447,2025-07-02 00:00:00-07:00,398,52,15,5,east,62
17448,2025-05-12 00:00:00-07:00,4464,65,0,2,west,63
17449,2025-05-27 00:00:00-07:00,2550,7,12,9,east,10
17450,2025-06-27 00:00:00-07:00,978,62,8,13,south,57
17451,2025-05-27 00:00:00-07:00,8342,76,13,10,west,79
17452,2025-06-03 00:00:00-07:00,3775,40,2,11,east,31
17453,2025-06-02 00:00:00-07:00,7812,28,5,8,south,25
17454,2025-07-03 00:00:00-07:00,5870,75,19,10,west,84
